codigo,descricao,preconormal,precooferta,inicio,fim,secao,familia,pai,camp,obs
41396,DESOD SECRET GEL POWER PROTECT COTTON 45G,45.99,19.98,15/09,21/09,HIGIENE CORPORAL,5125,0,,
41398,HID PANTENE BAMBU 600ML,46.29,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
41405,COND DARLING CERAMIDAS 350ML,10.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,0,,
41406,COND DARLING DETOX 350ML,10.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,0,,
41407,SH DARLING TILIA 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41408,SH DARLING 2X1 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,1,,
41409,SH DARLING CERAMIDAS 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41416,SH DARLING DETOX 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41428,OLEO OX REPARADOR VITA GLOW 60ML,66.59,39.98,15/09,15/10,CUIDADOS COM O CABELO,0,1,,
41444,TONICO OX VITA GLOW 30ML,32.29,14.99,15/09,15/10,CUIDADOS COM O CABELO,0,1,,
41541,TINT CR COR TON 2.8 PRETO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
41606,LENCO UMED PAMPERS ALOE C/48UND,24.59,14.99,16/09,16/10,INFANTIS,0,1,,
41681,PICOLE PISTACHE MAGNUM 64G,19.99,9.90,03/09,30/09,FRIOS,0,1,,
42118,"AMAC CONC DOWNY ALFAZEMA 1,5L",49.59,42.99,19/08,18/09,LIMPEZA,3501,0,,
42119,AMAC DOWNY SEIVA DE ALFAZEMA 500ML,18.69,15.99,21/08,20/09,LIMPEZA,3500,0,,
42391,SAB FLOR DE YPE FLOR FRESIA E PESSEGO 85G,1.99,1.49,15/09,21/09,HIGIENE CORPORAL,3649,0,,
42392,SAB FLOR DE YPE FLOR DE GARDENIA E ARGAN 85G,1.99,1.49,15/09,21/09,HIGIENE CORPORAL,3649,0,,
42393,SAB FLOR DE YPE FLOR ROSA BRANCA 85G,1.99,1.49,15/09,21/09,HIGIENE CORPORAL,3649,0,,
42757,TINT CR COR TON 2.1 JABUTICABA 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
42841,AMAC DOWNY BRISAS SUAVE LV500ML PG450ML,16.29,14.39,21/08,20/09,LIMPEZA,5310,0,,
43172,SH TRESEMME BLINDAGEM ANTIUMIDADE 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,1,,
43173,CR TRAT TRESEMME BLINDAGEM ANTIUMIDADE 400ML,34.29,19.99,25/08,30/09,CUIDADOS COM O CABELO,1687,1,,
43174,COND TRESEMME BLINDAGEM ANTIUMIDADE 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,1,,
43285,SH TRESEMME BRILHO LAMELAR 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,0,,
43286,COND TRESEMME BRILHO LAMELAR 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,0,,
43336,SAZON TEMP MEU TOQUE ERVAS 20G,12.99,7.19,16/09,26/09,CONDIMENTOS / CONSERVAS,0,1,,
43416,MINI SORV KIBON PACOQUITA CX 92G,15.99,9.90,03/09,30/09,FRIOS,5088,0,,
43543,"BOMBOM LACTA FAVORITOS 131,45",11.99,10.00,16/09,16/09,BOMBONIERE,0,1,,
43578,SPRAY TRESEMME SELANTE IMPERMEABILIZANTE 180ML,57.69,29.99,25/08,30/09,CUIDADOS COM O CABELO,0,1,,
43808,FRALDA PAMPERS S SEQUINHA G C/60,79.98,79.98,16/09,16/10,INFANTIS,5390,0,,
43809,FRALDA PAMPERS S SEQUINHA XG C/56,104.99,79.98,16/09,16/10,INFANTIS,5390,0,,
43810,FRALDA PAMPERS S SEQUINHA XXG C/50,104.99,79.98,16/09,16/10,INFANTIS,5390,1,,
43854,ABS ALWAYS NOTURNO SUAVE C/ABAS XG C/26,40.49,29.97,21/08,20/09,HIGIENE CORPORAL,0,1,,
43855,CR DENT ORAL-B 3DW FRESH BRILHANTE 140G,20.89,15.99,21/08,20/09,CUIDADOS BUCAL,0,1,,
43857,CR DENT ORAL-B EXTRA BRANCO 180G,12.79,9.99,21/08,20/09,CUIDADOS BUCAL,0,1,,
43878,FRALDA PERSONAL JUMBO TOTPROTECT PANTS M/28,34.99,29.98,15/09,21/09,INFANTIS,5404,0,,
43879,FRALDA PERSONAL JUMBO TOTPROTECT PANTS G/24,34.99,29.98,15/09,21/09,INFANTIS,5404,0,,
43880,FRALDA PERSONAL JUMBO TOTPROTECT PANTS XG/22,34.99,29.98,15/09,21/09,INFANTIS,5404,0,,
43881,FRALDA PERSONAL JUMBO TOTPROTECT PANTS XXG/20,34.99,29.98,15/09,21/09,INFANTIS,5404,1,,
43923,BISC WAFER VITARELLA BAUNILHA 80G,1.89,1.59,15/09,21/09,BISCOITOS / BOLACHAS,3503,0,,
43974,KIT PANTENE ANTI QUEDA SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
43980,FRALDA PAMPERS S SEQUINHA M C/68,79.98,79.98,16/09,16/10,INFANTIS,5390,0,,
44026,BEB LACT BETANIA BAT GUT BANANA MACA 900ML,5.89,4.99,08/09,21/09,FRIOS,690,0,,
44027,BEB LACT BETANIA BAT GUT GOIABA 900ML,5.99,4.99,08/09,21/09,FRIOS,690,0,,
44156,DESOD AERO OLD SPICE AMADEIRADO 150G,33.89,29.98,16/09,16/10,HIGIENE CORPORAL,5435,1,,
44157,DESOD AERO OLD SPICE AVENTURA 150G,33.89,29.98,16/09,16/10,HIGIENE CORPORAL,5435,0,,
44158,DESOD AERO OLD SPICE BRISA MAR 150G,33.89,29.98,16/09,16/10,HIGIENE CORPORAL,5435,0,,
44159,DESOD AERO OLD SPICE REFRESCANTE 150G,33.89,29.98,16/09,16/10,HIGIENE CORPORAL,5435,0,,
44161,DESOD SECRET GEL JASMINE 45G,45.99,19.98,15/09,21/09,HIGIENE CORPORAL,5125,1,,
44162,DESOD SECRET GEL LAVENDER 45G,45.99,19.98,15/09,21/09,HIGIENE CORPORAL,5125,0,,
44166,TONICO PANTENE ANTIQUEDA 52ML,50.89,39.95,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
44253,KIT PANTENE EQULIBIO SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
44322,LAVA ROUPAS PO SONHO LAVANDA 400G,3.59,2.99,10/09,20/09,LIMPEZA,5538,1,,
44323,LAVA ROUPAS PO SONHO MULTI ACAO 400G,3.59,2.99,10/09,20/09,LIMPEZA,5538,0,,
44324,LAVA ROUPAS PO SONHO FLORAL 400G,3.59,2.99,10/09,20/09,LIMPEZA,5538,0,,
44325,LAVA ROUPAS PO SONHO COCO 400G,3.59,2.99,10/09,20/09,LIMPEZA,5538,0,,
44443,LEITE DE COCO FREDAO PET 200ML,2.49,1.99,15/09,21/09,BOMBONIERE,0,1,,
44508,DESOD SECRET GEL COTTON 45G,45.99,19.98,15/09,21/09,HIGIENE CORPORAL,5125,0,,
44590,SAND RIDER STREET C MASC BM506 PT/C N37 A 44,34.99,27.99,02/09,30/09,CALCADOS,4314,0,,
44592,"AMAC CONC DOWNY VERAO TROPICAL 1,5L",49.59,42.99,19/08,18/09,LIMPEZA,3501,0,,
44593,AMAC DOWNY CONC VERAO TROPICAL 500ML,18.69,15.99,21/08,20/09,LIMPEZA,3500,0,,
44687,CR TRAT TRESEMME BRILHO LAMELAR 400G,34.29,19.99,25/08,30/09,CUIDADOS COM O CABELO,1687,0,,
44731,AMAC DOWNY BRISAS INTENSO LV500ML PG450ML,16.29,14.39,21/08,20/09,LIMPEZA,5310,1,,
44806,CR DENT COLGATE TOTAL WHITENING 180G,18.99,16.90,16/09,30/09,CUIDADOS BUCAL,5018,0,,
44807,CR DENT COLGATE TOTAL ORIGINAL MINT 180G,18.99,16.90,16/09,30/09,CUIDADOS BUCAL,5018,0,,
45007,KIT PANTENE BOND REPAIR MOLECULAR SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
45015,HID PANTENE BOND REPAIR MOLECULAR 270ML,48.69,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
45182,BISC BAUDUCCO CHOCOBISCUIT BRANCO NETFLIX 80G,9.49,7.99,15/09,21/09,BISCOITOS / BOLACHAS,548,0,,
45871,"IOG NESTLE MORANGO 1,150G",23.49,15.99,16/09,21/09,FRIOS,0,1,,
45906,"AMAC CONC DOWNY FRESCOR DE PRIMAVERA 1,5L",49.59,42.99,19/08,18/09,LIMPEZA,3501,0,,
45926,CHOC BARRA SNICKERS CHOC DUPLO 42G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,0,,
45994,"IOG NESTLE DESNATADO BATIDO ZERO LACTOSE 1,150G",23.59,15.99,16/09,21/09,FRIOS,0,1,,
46042,DESOD SECRET GEL INVISIBLE BERRY 45G,45.99,19.98,15/09,21/09,HIGIENE CORPORAL,5125,0,,
46165,PACK SAB PALMOLIVE NATUARLS FRAMBOESA E AMORA 3X85G,7.99,4.90,16/09,30/09,HIGIENE CORPORAL,5758,0,,
46227,SALG PIPPOS VIT ANIME CEBOLA E SALSA 200G,10.99,10.00,16/09,16/09,BOMBONIERE,5736,0,,
46282,BAR PROT BOLD BOMBOM CROCANTE 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,0,,
46283,BAR PROT BOLD COOKIES E CREAM 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,1,,
46284,BAR PROT BOLD CRUNCH COOKIES E CREAM 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,0,,
46285,BAR PROT BOLD CRUNCH BRIGADEIRO 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,0,,
46286,BAR PROT BOLD CRUNCH PISTACHE 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,0,,
46287,BAR PROT BOLD DOCE DE LEITE 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,0,,
46288,BAR PROT BOLD PISTACHE 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,0,,
46289,BAR PROT BOLD TRUFA DE CHOC 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,0,,
46307,"LAVA ROUPAS UAU ACTIVE 1,7L",18.99,15.99,23/06,29/09,LIMPEZA,5665,1,,
46308,"LAVA ROUPAS UAU PERF COCO E VANILA 1,7L",18.99,15.99,23/06,29/09,LIMPEZA,5665,0,,
46377,BAR PROT BOLD MOUSSE MARACUJA 60G,17.59,13.99,21/08,20/09,DIET / LIGHT,5633,0,,
46420,SERUM PANTENE BAMBU 95ML,53.39,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
46421,AMP PANTENE REESTRUTURACAO MOLECULAR 90ML,35.59,29.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
46422,ESC DENT ORAL-B INCONIC ULTRAMACIA SUAVE,24.39,19.98,21/08,20/09,CUIDADOS BUCAL,0,1,,
46457,ESC DENT COLGATE INF HARRY POTTER,22.29,9.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
46458,ESC DENT COLGATE SLIM SOFT GOLD 2PK,26.29,14.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
46467,SAB LIQ PALMOLIVE LUMINOUS OIL FIGO E ORQUIDEA 650ML,29.69,19.90,16/09,30/09,HIGIENE CORPORAL,0,1,,
46472,BISC WAFER VITARELLA CANJICA 80G,1.89,1.59,15/09,21/09,BISCOITOS / BOLACHAS,3503,0,,
46480,SALG SALSITOS PRESUNTO 32G,1.99,0.99,16/09,24/09,BOMBONIERE,5696,0,,
46481,SALG SALSITOS QUEIJO 32G,1.99,0.99,16/09,24/09,BOMBONIERE,5696,1,,
46589,SAND IPANEMA BRASIL ANATOMICA BV709 PT/BR N35 A 40,34.69,27.99,08/09,30/09,CALCADOS,5677,0,,
46590,SAND IPANEMA BRASIL ANATOMICA BV710 BR/VD N35 A 40,34.69,27.99,08/09,30/09,CALCADOS,5677,0,,
46591,SAND IPANEMA BRASIL ANATOMICA BV711 MA/RS N35 A 40,34.69,27.99,08/09,30/09,CALCADOS,5677,0,,
46592,SAND IPANEMA BRASIL AN261 BR/RS N33 A 40,34.69,27.99,08/09,30/09,CALCADOS,5677,0,,
46593,SAND IPANEMA BRASIL BABY II AL738 AZ/BR 19-24,34.99,27.99,02/09,30/09,CALCADOS,5678,1,,
46594,SAND IPANEMA BRASIL BABY II CB200 RS 19-24,34.99,27.99,02/09,30/09,CALCADOS,5678,0,,
46595,SAND IPANEMA BRASIL BABY II CB201 AM/VD 19-24,34.99,27.99,02/09,30/09,CALCADOS,5678,0,,
46596,SAND IPANEMA BRASIL BF243 AZ ES/AZ N36 A 42,34.69,27.99,08/09,30/09,CALCADOS,5677,1,,
46597,SAND IPANEMA BRASIL INF CB170 AM/VD N23 A 32,34.69,27.99,02/09,30/09,CALCADOS,0,1,,
46598,SAND RIDER BRASIL MASC BV253 AZ/B N37 A 44,33.29,27.99,02/09,30/09,CALCADOS,5679,1,,
46599,SAND RIDER BRASIL MASC BV254 PT/B N37 A 44,33.29,27.99,02/09,30/09,CALCADOS,5679,0,,
46600,SAND RIDER BRASIL MASC BV255 BR/A N37 A 44,33.29,27.99,02/09,30/09,CALCADOS,5679,0,,
46601,SAND RIDER BRASIL MASC BV267 AZ/B N37 A 44,33.29,27.99,02/09,30/09,CALCADOS,5679,0,,
46671,ENERG MORMAII PET 2L,12.97,11.99,23/06,29/09,BEBIDAS,0,1,,
46715,COND DARLING CACHOS 315ML,9.99,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,0,,
46716,CR DENT COLGATE TOTAL LIMPEZA PROF 180G,18.99,16.90,16/09,30/09,CUIDADOS BUCAL,5018,0,,
46719,CR DENT SORRISO JUA HORTELA 70G,3.99,2.49,15/09,21/09,CUIDADOS BUCAL,0,1,,
46724,SH DARLING CACHOS 315ML,9.49,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
47004,PACK SAB PALMOLIVE NATURALS NUTRI INTENSIVA 3X85G,7.99,4.90,16/09,30/09,HIGIENE CORPORAL,5758,1,,
47204,DESOD AERO OLD SPICE VIP 150G,33.89,29.98,16/09,16/10,HIGIENE CORPORAL,5435,0,,
47205,ESC DENT ORAL-B CLEAN 123 C/4,15.39,13.99,21/08,20/09,CUIDADOS BUCAL,0,1,,
47306,LEITE UHT CAMPONESA DESNATADO 14G PROTEINAS 1L,7.99,4.39,16/09,22/09,ACHOCOLATADOS / LEITES,0,1,,
47332,COND PALMOLIVE BOND REPAIR 350G,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
47335,ESC DENT COLGATE INF HARRY POTTER C/2,36.29,17.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
47337,ESC DENT COLGATE HARRY POTTER C/2,43.29,17.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
47338,ESC DENT COLGATE PRO SENSITIVE C/2,20.89,10.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
47349,CR DENT COLGATE LUMINOUS WHITE BRILLIANTE MINT 140G,24.99,16.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
47350,CR DENT COLGATE HARRY POTTER CALDEIRAO BORBULHANTE 100G,25.99,9.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
47351,CR DENT COLGATE LUMINOUS WHITE COLOR CORRECT 133G,24.99,16.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
47353,CR DENT COLGATE TOTAL ADVANCED FRESH 180G,18.99,16.90,16/09,30/09,CUIDADOS BUCAL,5018,0,,
47385,CAFE BOM JESUS TRAD ALMOFADA 250G,11.99,10.00,16/09,16/09,CAFE / CHA,0,1,,
115584,SH PALMOLIVE NATURALS CUIDADO ABSOLUTO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
115592,COND PALMOLIVE CACAU 350G,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
118923,SH HEAD SHOULDERS DETOX 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
136611,"WAFER LACTA BIS BLACK 100,8G",9.19,5.99,10/09,30/09,BISCOITOS / BOLACHAS,4852,0,,
144894,SH PALMOLIVE BRILHO FASCINANTE 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
144908,SH PALMOLIVE HIDRATACAO INTENSA 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
144916,COND PALMOLIVE BRILHO FASCINANTE 325ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
146340,KIT PANTENE MICELLAR SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
147532,SORV KIBON CREMOS CHOCOLATE+LEITE 4EM1 2L,42.49,27.90,04/09,30/09,FRIOS,4870,0,,
160709,TINT CR COR TON 1.7 PRT AZUL ESP 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
164860,COND PALMOLIVE PITAYA 350G,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
164879,SH PALMOLIVE PITAYA 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
172928,CHOC BARRA RECH SNICKERS 45G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,1,,
172987,TIRA MANCHAS EM PO OMO EXTRA POD BR 380G,30.99,9.99,25/08,24/09,LIMPEZA,3753,1,,
182001,BISC BAUDUCCO CHOCOBISCUIT AO LEITE 80G,9.49,7.99,15/09,21/09,BISCOITOS / BOLACHAS,548,1,,
182010,BISC BAUDUCCO CHOCOBISCUIT MEIO AMAR 80G,9.49,7.99,15/09,21/09,BISCOITOS / BOLACHAS,548,0,,
184802,TIRA MANCHA EM PO OMO PODER COLORIDA 380G,30.99,9.99,25/08,24/09,LIMPEZA,3753,0,,
187011,PICOLE KIBON TABLITO PALITO 59G,10.49,4.99,03/09,30/09,FRIOS,0,1,,
194506,SH PALMOLIVE NATURALS DETOX ENERGIZANTE 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
194514,COND PALMOLIVE NATURALS DETOX ENERGIZANTE 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
198048,COND PALMOLIVE COCO CACHEADO 350G,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
198056,SH PALMOLIVE COCO CACHEADO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
501450,ACUCAR IPOJUCA CRISTAL 1KG,3.49,2.99,17/09,20/09,ACUCAR / ARROZ / GRAOS,0,1,,
505790,AMAC DOWNY CONC FRES DA PRIM 500ML,18.69,15.99,21/08,20/09,LIMPEZA,3500,0,,
506524,AMAC DOWNY CONC BRISA VERAO 500ML,18.69,15.99,21/08,20/09,LIMPEZA,3500,1,,
506532,AMAC DOWNY CONC LIRIOS DO CAMPO 500ML,18.69,15.99,21/08,20/09,LIMPEZA,3500,0,,
507571,ARROZ NAMORADO PARBOILIZADO 1KG,5.19,4.69,17/09,20/09,ACUCAR / ARROZ / GRAOS,0,1,,
522350,BEB LACT BETANIA BAT GUT AMEIXA 900ML,5.99,4.99,08/09,21/09,FRIOS,690,0,,
522376,BEB LACT BETANIA BAT GUT GRAVIOLA 900ML,5.99,4.99,08/09,21/09,FRIOS,690,0,,
524298,BEB LACT BETANIA BAT GUT MORANGO 900ML,5.99,4.99,08/09,21/09,FRIOS,690,1,,
531448,CAFE SANTA CLARA CLASSICO 250G,16.99,15.09,15/09,21/09,CAFE / CHA,5410,1,,
564486,FARINHA DE MANDIOCA DO SITIO 1KG,3.89,3.59,17/09,20/09,FARINHAS DE TRIGO / SOJA / MILHO,0,1,,
582484,BEBIDA LACTEA FERM BETANIA AMEIXA MORANGO 540G,5.99,4.99,10/09,21/09,FRIOS,878,0,,
582581,BEBIDA LACTEA FERM BETANIA MORANGO 540G,5.99,4.99,10/09,21/09,FRIOS,878,1,,
583618,PICOLE KIBOM MAGNUM PALITO CLASSIC 74G,18.99,9.90,03/09,30/09,FRIOS,0,1,,
589055,IOG BETANIA YOBEM AMEIXA 800G,15.49,11.99,10/09,21/09,FRIOS,897,0,,
616516,POLPA DE FRUTA FRUTA PLUSS GOIABA 400G,5.29,3.99,10/09,20/09,FRIOS,0,1,,
618187,POLPA DE FRUTA FRUTA PLUSS CAJA 400G,8.49,6.79,10/09,20/09,FRIOS,0,1,,
618217,POLPA DE FRUTA FRUTA PLUSS CAJU 400G,5.19,3.99,10/09,20/09,FRIOS,0,1,,
618276,POLPA DE FRUTA FRUTA PLUSS MANGA 400G,5.29,3.99,10/09,20/09,FRIOS,0,1,,
631639,SALG PIPPOS VIT CHURRASCO 200G,10.49,10.00,16/09,16/09,BOMBONIERE,5736,1,,
631728,SALG PIPPOS VIT PIZZA 200G,10.99,10.00,16/09,16/09,BOMBONIERE,5736,0,,
631795,SALG PIPPOS VIT QUEIJO 200G,10.99,10.00,16/09,16/09,BOMBONIERE,5736,0,,
675423,WHISKY JOHNNIE WALKER RED LABEL 1L,89.90,74.49,15/09,21/09,BEBIDAS,0,1,,
681717,TINT CR COR TON 2.0 PRETO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,1,,
681750,TINT CR COR TON 4.0 CASTANHO MEDIO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
681784,TINT CR COR TON 5.0 CASTANHO CLARO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
681822,TINT CR COR TON 6.7 CHOCOLATE 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
681830,TINT CR COR TON 6.0 LOURO ESCURO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
681865,TINT CR COR TON 7.0 LOUR MED 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
693316,TINT CR COR TON 3.0 CASTANHO ESCURO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
697176,SH PALMOLIVE NATURALS ANTI-ARMADO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
697435,SH PALMOLIVE NATURALS NEUTRO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
704725,SH PALMOLIVE NATURALS CERAMIDAS FORCE 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
704768,SH PALMOLIVE NATURALS ILUMINADOR PRETO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
704873,SH PALMOLIVE NATURALS NUTRI LIS LISS 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
704954,SH PALMOLIVE NATURALS REPARACAO GELEIA REA 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
712590,SH DOVE RECONSTRUCAO COMPLETA 200ML,22.69,9.99,12/08,30/09,CUIDADOS COM O CABELO,1475,0,,
712868,COND TRESEMME HIDRATACAO PROFUNDA 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,0,,
714291,SH HEAD SHOULDERS ANTI-COCEIRA 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
714348,SH HEAD SHOULDERS HIDRATACAO 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
714372,SH HEAD SHOULDERS HOMEM PREVENCAO QUEDA 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
714445,SH HEAD SHOULDERS MENTHA REFRESCANTE 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
725544,COND PALMOLIVE NATURALS MACIEZ PROLONGADA 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,1,,
725838,COND PALMOLIVE NATURALS NEUTRO 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
725862,COND PALMOLIVE NATURALS NUTRI -LIS 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
730203,CR DENT SORRISO DENTES BRANCOS 180G,9.39,6.99,19/08,18/09,CUIDADOS BUCAL,0,1,,
737461,COND PALMOLIVE NATURALS CERAMIDAS FORCE 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
748978,HID PANTENE CACHOS 270ML,48.69,29.97,29/08,28/09,CUIDADOS COM O CABELO,5527,0,,
749044,HID PANTENE LISO EXTREMO 270ML,48.69,29.97,29/08,28/09,CUIDADOS COM O CABELO,5527,0,,
749060,HID PANTENE HIDRATACAO 270ML,48.69,29.97,29/08,28/09,CUIDADOS COM O CABELO,5527,1,,
755737,ANTI-SEP COLGATE PLAX KIDS AGNES 250ML,19.98,17.99,11/09,18/09,CUIDADOS BUCAL,4948,0,,
759457,COND TRESEMME LISO KERATINA 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,0,,
759546,COND TRESEMME RECONSTRUCAO 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,0,,
760560,SH DOVE CONTROLE DE QUEDA 200ML,22.69,9.99,12/08,30/09,CUIDADOS COM O CABELO,1475,0,,
760919,SH DOVE NUTRICAO + TRI OLEOS 200ML,22.69,9.99,12/08,30/09,CUIDADOS COM O CABELO,1475,0,,
762571,TINT CR COR TON 7.7 MARROM DOURADO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
762806,TINT CR COR TON 8.0 LOIRO CLARO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
762857,COND DOVE CONTROLE DE QUEDA 200ML,26.99,9.99,12/08,30/09,CUIDADOS COM O CABELO,1480,0,,
763080,COND DOVE RECONSTRUCAO COMPLETA 200ML,26.99,9.99,12/08,30/09,CUIDADOS COM O CABELO,1480,0,,
763152,COND DOVE OLEO NUTRICAO 200ML,26.99,9.99,12/08,30/09,CUIDADOS COM O CABELO,1480,0,,
763314,AP BARB GILLETTE MACH3 REG BA,41.59,19.99,15/09,15/10,HIGIENE CORPORAL,0,1,,
763330,AP BARB GILLETTE MACH3 SENSITIVE,41.99,19.99,15/09,15/10,HIGIENE CORPORAL,0,1,,
763446,TINT CR COR TON 1.0 PRETO AZUL 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
772895,TINT CR COR TON 10.0 LOURO ULTR CLAR 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
772925,TINT CR COR TON 5.3 CAST CLARO DOUR 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
773069,TINT CR COR TON 7.1 LOURO CZA MEDIO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
790710,ABS NATURALMENTE MAX NOTURNO C ABAS 10UND,7.69,5.99,15/09,21/09,HIGIENE CORPORAL,4944,1,,
794244,COND PALMOLIVE CACHOS LIVRES 350G,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
794341,COND PALMOLIVE NATURALS ILUMINADOR PRETO 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
