codigo,descricao,preconormal,precooferta,inicio,fim,secao,familia,pai,camp,obs
30906,SAB FLOR DE YPE FLOR AGUA DE COCO E ALECRIM 85G,1.99,1.49,15/09,21/09,HIGIENE CORPORAL,3649,0,,
31175,AMAC DOWNY CONC BRISA VERAO +INTENSO 500ML,18.69,10.99,10/09,20/09,LIMPEZA,3500,0,,
31177,"AMAC CONC DOWNY BRISA DE VERAO +INTENSO 1,5L",49.59,26.99,25/09,27/09,LIMPEZA,3501,1,,
31289,SAND IPANEMA CLASSICA FEM BG OU,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
31290,SAND IPANEMA CLASSICA 22120 VD VD,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
31291,SAND IPANEMA CLASSICA FEM 20795 RS RS,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
31292,SAND IPANEMA CLASSICA INF 24002 RS VD,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
31293,SAND IPANEMA CLASSICA INF 25343,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
31294,SAND IPANEMA CLASSICA INF 25383 BC AZ,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
31295,SAND IPANEMA CLASSICA INF 25666 RS RS METAL,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
31612,DESOD AERO REXONA ANTI TRANSPIRANTE UNITED 150ML,18.79,16.99,17/09,17/10,HIGIENE CORPORAL,1489,0,,
31746,REQUEIJAO CREMOSO BETANIA 400G,17.49,9.99,18/09,30/09,FRIOS,0,1,,
31802,COND SEDA JUNTINHOS BRILHO ENCANTADO 300ML,17.59,13.99,17/09,17/10,CUIDADOS COM O CABELO,2477,0,,
31803,CR PENT SEDA JUNTINHOS BRILHO ENCANTADO 300ML,13.99,11.99,17/09,17/10,CUIDADOS COM O CABELO,1369,0,,
31865,BISC RECH TRELOSO CHOC C MORANGO 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
31866,BISC RECH TRELOSO CHOC 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,1,,
31868,BISC RECH TRELOSO CHOCORESCO BAUNILHA 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
32034,BISC RECH TRELOSO BEM CASADO 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
32035,BISC RECH TRELOSO CHOCORESCO CHOCOLATE 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
32185,CREME DE ACAI FRUTA PLUSS 900ML,22.99,18.49,10/09,20/09,FRIOS,0,1,,
32235,BISC RECH TRELOSO BRIGADEIRO 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
32236,BISC RECH TRELOSO DOCE DE LEITE 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
32237,BISC RECH TRELOSO FLOCOS 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
32238,BISC RECH TRELOSO MORANGO 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
32263,SAND IPANEMA CLASSICA FEM AI242 RS ESC RS,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
32265,SAND IPANEMA CLASSICA FEM 22257 RS RS,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
32798,SAND IPANEMA CLASS FEM LARANJA   LARANJA,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
32886,KIT PANTENE RESTAURACAO SH+COND GRTS AMP,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
32986,BEB LACTEA UHT BETANIA YOBEM PROT CHOC 250ML,9.49,6.99,17/09,30/09,FRIOS,4715,1,,
32987,BEB LACTEA UHT BETANIA YOBEM PROT BANANA 250ML,9.49,6.99,17/09,30/09,FRIOS,4715,0,,
33209,CHOC BARRA RECH SNICKERS CARAMELO E BACON 42G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,0,,
33210,CHOC BARRA RECH SNICKERS MOUSSE DE MARACUJA 42G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,0,,
33211,CHOC BARRA RECH SNICKERS COCO 42G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,0,,
33447,SH DOVE CACHEADOS TEXTURAS REAIS 200ML,22.69,9.99,12/08,30/09,CUIDADOS COM O CABELO,1475,0,,
33450,COND SEDA BOOM HIDRATACAO PRO CURVA 300ML,17.59,13.99,17/09,17/10,CUIDADOS COM O CABELO,2477,0,,
33584,KIT PANTENE RESTAURACAO SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
33592,DESOD AERO DOVE MEN LIMAO 150ML,21.29,18.99,17/09,17/10,HIGIENE CORPORAL,1484,0,,
33593,DESOD AERO DOVE MEN EUCALIPTO 89G,21.29,18.99,17/09,17/10,HIGIENE CORPORAL,1484,0,,
33785,PICOLE TABLITO MAX AVELA 64G,10.49,4.99,03/09,30/09,FRIOS,0,1,,
33791,SH SEDA JUNTINHOS 2EM1 325ML,16.49,12.99,17/09,17/10,CUIDADOS COM O CABELO,2475,0,,
33794,SH SEDA JUNTINHOS CACHOS 300ML,16.49,12.99,17/09,17/10,CUIDADOS COM O CABELO,2475,0,,
33923,COND SEDA JUNTINHOS MOANA 325ML,17.59,13.99,17/09,17/10,CUIDADOS COM O CABELO,2477,0,,
33956,SH PALMOLIVE HIALURONICO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,1,,
33957,COND PALMOLIVE HIALURONICO 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
34076,SAND IPANEMA BRASIL AD AJ571 AZ BC 37 38 43 44,34.99,27.99,02/09,30/09,CALCADOS,4314,1,,
34077,SAND IPANEMA BRASIL AD AJ569 BC BC 37 38 43 44,34.99,27.99,02/09,30/09,CALCADOS,4314,0,,
34078,SAND IPANEMA BRASIL AD AJ570 PT PT 37 38 43 44,34.99,27.99,02/09,30/09,CALCADOS,4314,0,,
34226,"MAC INST VITARELLA GALINHA CAIPIRA 445,8G",7.99,7.89,15/09,21/09,MASSAS,4398,1,,
34227,"MAC INST VITARELLA CARNE 445,8G",7.99,7.89,15/09,21/09,MASSAS,4398,0,,
34313,COND PALMOLIVE FORCA E COLAGENO 350G,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,1,,
34321,SH PALMOLIVE FORCA E COLAGENO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
34494,HID PANTENE RESTAURACAO 270ML,48.69,29.97,29/08,28/09,CUIDADOS COM O CABELO,5527,0,,
34622,SAB ALBANY HIDRATACAO INTENSIVA AZUL 85G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
34623,SAB ALBANY HIDRATACAO NUTRITIVA 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
34624,SAB ALBANY HIDRATACAO SUAVIZANTE 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
34625,SAB ALBANY MEN 4EM1 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
34626,SAB ALBANY MEN ANTIBACTERIANO OLEOSIDADE 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
34627,SAB ALBANY MEN ANTIBACTERIANO ODOR 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
34636,SORV KIBON 2 EM 1 ABACAXI E COCO 2L,42.49,27.90,04/09,30/09,FRIOS,4870,0,,
34795,ANTI-SEP COLGATE PLAX FRESH MINT L750P500ML,24.29,19.98,18/09,18/10,CUIDADOS BUCAL,4808,0,,
34796,ANTI-SEP COLGATE PLAX ODOR CONTROL 250ML,17.29,12.99,18/09,18/10,CUIDADOS BUCAL,1458,0,,
34835,SAND IPANEMA CLAS MASC PRT AZL 05320,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
35092,CHOC BARRA RECH SNICKERS MOUSSE DE LIMAO 42G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,0,,
35766,KIT PANTENE HIDROCAUTERIZACAO SH350+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
35774,CR DENT COLGATE TOTAL CARVAO ATIVADO 180G,18.99,16.90,16/09,30/09,CUIDADOS BUCAL,5018,0,,
35775,ANTI-SEP COLGATE PLAX ODOR CONTROL L750P500ML,24.29,19.98,18/09,18/10,CUIDADOS BUCAL,4808,1,,
35951,AMAC COMFORT CONC LAVANDA 500ML,13.99,9.99,18/09,20/09,LIMPEZA,3710,0,,
36000,CERVEJA BUDWEISER ZERO LONG NECK 330ML,6.19,2.99,18/09,24/09,BEBIDAS,0,1,,
36567,SAB ALBANY ROSA AVELUDADA 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
36568,SAB ALBANY LIRIO SELVAGEM 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,1,,
36736,CR DENT ORAL B 4EM1 180G,12.79,9.99,21/08,20/09,CUIDADOS BUCAL,0,1,,
36983,SAB ALBANY ANTIBACTERIANO BRANCO 85G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
36984,SAB ALBANY LIMPEZA CUIDADO 85G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
36985,SAB ALBANY LAVANDA DELICADA 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
36986,SAB ALBANY FRUTAS VERMELHAS 80G,2.49,1.99,17/09,17/10,HIGIENE CORPORAL,4390,0,,
37118,DESOD AERO MONANGE SPORT 150ML,11.59,8.99,15/09,21/09,HIGIENE CORPORAL,2503,0,,
37265,SH HEAD SHOULDERS OLD SPICE 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
37277,SAND IPANEMA CLASSICA MASC AZUL/AZUL 39/40   AS088,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
37278,SAND IPANEMA CLAS INF ROSA 25/26 A 31/32 6767,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
37279,SAND IPANEMA CLAS INF AZUL/AZUL CLARO 31/32  AS231,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
37280,SAND IPANEMA CLASSICA FEM ROSA/ROSA 39/40   AS242,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
37421,"WAFER LACTA BIS LAKA 100,8G",9.19,5.99,10/09,30/09,BOMBONIERE,4852,0,,
37422,"WAFER LACTA BIS AO LEITE 100,8G",9.19,5.99,10/09,30/09,BOMBONIERE,4852,1,,
37609,BEB LACTEA UHT BETANIA YOBEM PROT COCO C/TAPIOCA 250ML,9.49,6.99,17/09,30/09,FRIOS,4715,0,,
37610,BEB LACTEA UHT BETANIA YOBEM PROT CAFE EXPRESSO 250ML,9.49,6.99,17/09,30/09,FRIOS,4715,0,,
37878,SAB PROTEX BABY GLICERINADO 85G,5.29,3.99,20/09,20/09,HIGIENE CORPORAL,4750,1,,
37965,MINI SORV CHICABON COBERTURA CHOC KIBON CAIXA 92G,15.99,9.90,03/09,30/09,FRIOS,5088,0,,
37966,MINI SORV DOCE DE LEITE COBERTURA CHOCO KIBON CX 92G,15.99,9.90,03/09,30/09,FRIOS,5088,0,,
37969,PICOLE KIBON MAGNUM AMENDOAS 72G,19.99,9.90,03/09,30/09,FRIOS,0,1,,
38184,ANTI-SEP COLGATE PLAX ODOR CONTROL 500ML,23.29,16.99,18/09,18/10,CUIDADOS BUCAL,1455,0,,
38391,REFRESC FRISCO GRAVIOLA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
38397,SAB LIQ PROTEX VITAMINA E 650ML,43.89,34.99,18/09,18/10,HIGIENE CORPORAL,4983,0,,
38418,ESC DENT SORRISO FRESH FAMILIA C/5,38.89,14.90,16/09,30/09,CUIDADOS BUCAL,0,1,,
38447,"AMAC DOWNY BRISA SUAVE 1,5L",49.59,26.99,25/09,27/09,LIMPEZA,3501,0,,
38450,AMAC DOWNY BRISA SUAVE 500ML,18.69,10.99,10/09,20/09,LIMPEZA,3500,0,,
38463,SH SEDA PROBIOTICO + BIOTINA 325ML,16.49,12.99,17/09,17/10,CUIDADOS COM O CABELO,2475,0,,
38464,COND SEDA PROBIOTICO + BIOTINA 325ML,17.59,13.99,17/09,17/10,CUIDADOS COM O CABELO,2477,0,,
38699,CR TRAT SKALA ACACHONADOS 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,0,,
38912,AMAC DE ROUPA CONCENTRADO 36 COMFORT SEGREDOS 500ML,13.99,9.99,18/09,20/09,LIMPEZA,3710,0,,
38914,AMAC DE ROUPA CONCENTRADO 48 COMFORT SEGREDOS 500ML,13.99,9.99,18/09,20/09,LIMPEZA,3710,0,,
38929,CR TRAT SKALA COLAGENO 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,0,,
38937,CR TRAT SKALA AMIDINHO DE MILHO KIDS 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,0,,
38938,CR TRAT SKALA MAIS CACHINHOS 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,0,,
38939,CR TRAT SKALA DIVINA COR 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,0,,
39017,CR PENT SALON LINE KIDS CACHINHOS UVA 1K,48.79,36.99,20/09,20/09,CUIDADOS COM O CABELO,2577,0,,
39040,AMAC DOWNY BRISAS DE VERAO LV500ML PG450ML,16.29,14.39,21/08,20/09,LIMPEZA,5310,0,,
39203,REFRESC FRISCO GOIABA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39204,REFRESC FRISCO ABACAXI SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39205,REFRESC FRISCO UVA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,1,,
39206,REFRESC FRISCO MANGA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39207,REFRESC FRISCO LIMAO SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39208,REFRESC FRISCO MARACUJA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39209,REFRESC FRISCO MORANGO SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39210,REFRESC FRISCO SALADA FRUTA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39211,REFRESC FRISCO LAR ACER SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39212,REFRESC FRISCO TANGERINA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39213,REFRESC FRISCO GUARANA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39214,REFRESC FRISCO CAJU SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39215,REFRESC FRISCO MORANGO C IOGURTE SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39216,REFRESC FRISCO MARACUJA IOGURT SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39217,REFRESC FRISCO CAJA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39218,REFRESC FRISCO LARANJA SH 18G,0.89,0.79,15/09,21/09,BEBIDAS,1014,0,,
39426,AP GILETTE MACH3 C/1UN CARBONO,47.99,19.99,15/09,15/10,DEPILACAO,0,1,,
39428,SALG DORITOS NACHO 32G,4.69,3.99,18/09,20/09,BOMBONIERE,0,1,,
39437,BATATA RUFFLES SAL 33G,4.69,3.99,18/09,20/09,BOMBONIERE,4884,1,,
39438,BATATA RUFFLES CEBOLA E SALSA 33G,4.69,3.99,18/09,20/09,BOMBONIERE,4884,0,,
39450,FRALDA MAMYPOKO CALCA SUPER JB G C/28 UND,35.99,32.99,20/09,20/09,INFANTIS,4888,1,,
39451,FRALDA MAMYPOKO CALCA SUPER JB XG C/24 UND,35.99,32.99,20/09,20/09,INFANTIS,4888,0,,
39452,FRALDA MAMYPOKO CALCA SUPER JB XXG C/22 UND,35.99,32.99,20/09,20/09,INFANTIS,4888,0,,
39454,BATATA RUFFLES CHURRASCO 33G,4.69,3.99,18/09,20/09,BOMBONIERE,4884,0,,
39639,FILE DE PEITO EM CUBOS MAURICEA CONG CEB.CAR C/BACON 400G,8.99,7.99,18/09,20/09,AVES,3720,0,,
39816,KIT NIELY SALVA FIOS SH + COND,27.69,19.98,18/09,18/10,CUIDADOS COM O CABELO,1566,0,,
39927,SAB LIQ PROTEX CREAM 650ML,43.89,34.99,18/09,18/10,HIGIENE CORPORAL,4983,0,,
39962,KIT PANTENE COLAGENO SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,1,,
39963,KIT PANTENE QUERATINA SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
39968,ANTI-SEP COLGATE PLAX ICE FUSION 250ML,17.29,12.99,18/09,18/10,CUIDADOS BUCAL,1458,0,,
40121,CHOC BARRA RECH SNICKERS PE DE MOLEQUE 42G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,0,,
40167,SAND IPANEMA CLAS MASC BE 253 VD/CZ,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
40221,SH HEAD SHOULDERS LIMPEZA EFICAZ 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
40222,SH HEAD SHOULDERS LIMPEZA EFICAZ 400ML,39.99,29.98,21/08,20/09,CUIDADOS COM O CABELO,3554,0,,
40223,OLEO PANTENE QUERATINA 95ML,50.29,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
40224,SPRAY PANTENE QUERATINA 160ML,50.49,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
40245,CR PENT SEDA PREBIOTICOS + BIOTINA FRASC0 300ML,13.99,11.99,17/09,17/10,CUIDADOS COM O CABELO,1369,0,,
40252,DESOD AERO DOVE MEN INVISIBLE FRESH 150ML,21.29,18.99,17/09,17/10,HIGIENE CORPORAL,1484,0,,
40307,KIT SALON LINE HIDRA KIDS CACHINHOS SH+COND,24.69,21.99,20/09,20/09,CUIDADOS COM O CABELO,298,0,,
40362,IOG BETANIA KIDS MERENDINHA GOIABA 100G,3.99,1.59,18/09,30/09,FRIOS,0,1,,
40593,CR PENT SALON LINE KIDS CACHINHOS MELAO 1K,48.79,36.99,20/09,20/09,CUIDADOS COM O CABELO,2577,0,,
40594,CR PENT SALON LINE KIDS CACHINHOS MARACUJA 1K,48.79,36.99,20/09,20/09,CUIDADOS COM O CABELO,2577,0,,
40665,BISC RECH TRELOSO FARINHA LACTA 120G,2.29,1.89,15/09,21/09,BISCOITOS / BOLACHAS,4053,0,,
40923,CR PENT SALON LINE KIDS CACHINHOS MORANGO 1K,48.79,36.99,20/09,20/09,CUIDADOS COM O CABELO,2577,0,,
40962,CR TRAT SKALA CACAU 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,0,,
41030,CHOC BARRA RECH SNICKERS MORANGO 42G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,0,,
41040,MINI SORV MORANGO KIBON ESKI-BON CX 92G,15.99,9.90,03/09,30/09,FRIOS,5088,0,,
41044,SAND IPANEMA MAX STEEL BB AU132 AZ/AZ 17/8-23/4,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
41193,PICOLE KIBON TABLITO 3 CHOCOLATES 61G,10.49,4.99,03/09,30/09,FRIOS,0,1,,
41204,CR TRAT SKALA MORANGO 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,0,,
41205,CR TRAT SKALA UVA 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,1,,
41276,CR PENT SALON LINE KIDS CACHINHOS CHOCOLATE 1KG,48.79,36.99,20/09,20/09,CUIDADOS COM O CABELO,2577,0,,
41296,AMAC FOFO AZUL TUDAO RF 900ML,17.09,14.99,17/09,30/09,LIMPEZA,0,1,,
41331,CR TRAT SKALA MELANCIA 1K,14.89,12.99,01/09,23/09,CUIDADOS COM O CABELO,1434,0,,
41372,CHOC BARRA RECH SNICKERS WHITE 42G,4.99,4.99,15/09,21/09,BOMBONIERE,4203,0,,
41395,DESOD SECRET GEL PH BALANCED LAVENDER 45G,45.99,19.98,15/09,21/09,HIGIENE CORPORAL,5125,0,,
41396,DESOD SECRET GEL POWER PROTECT COTTON 45G,45.99,19.98,15/09,21/09,HIGIENE CORPORAL,5125,0,,
41398,HID PANTENE BAMBU 600ML,46.29,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
41405,COND DARLING CERAMIDAS 350ML,10.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,0,,
41406,COND DARLING DETOX 350ML,10.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,0,,
41407,SH DARLING TILIA 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41408,SH DARLING 2X1 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,1,,
41409,SH DARLING CERAMIDAS 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41416,SH DARLING DETOX 350ML,9.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
41541,TINT CR COR TON 2.8 PRETO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
41606,LENCO UMED PAMPERS ALOE C/48UND,24.59,14.99,16/09,16/10,INFANTIS,0,1,,
41658,COND SEDA LUMINOUS UV 300ML,17.59,13.99,17/09,17/10,CUIDADOS COM O CABELO,2477,0,,
41659,SH SEDA LUMINOUS UV 300ML,16.49,12.99,17/09,17/10,CUIDADOS COM O CABELO,2475,0,,
41660,CR PENT SEDA LUMINOUS UV 300ML,13.99,11.99,17/09,17/10,CUIDADOS COM O CABELO,1369,0,,
41681,PICOLE PISTACHE MAGNUM 64G,19.99,9.90,03/09,30/09,FRIOS,0,1,,
41832,BATATA RUFFLES SAL 32G,4.69,3.99,18/09,20/09,BOMBONIERE,4884,0,,
41967,BEB LACT BATAVO PENSE ZERO MAMAO 1150G,20.99,11.59,16/09,23/09,FRIOS,5208,1,,
42118,"AMAC CONC DOWNY ALFAZEMA 1,5L",49.59,26.99,25/09,27/09,LIMPEZA,3501,0,,
42119,AMAC DOWNY SEIVA DE ALFAZEMA 500ML,18.69,10.99,10/09,20/09,LIMPEZA,3500,0,,
42299,VINHO CASA RODRIGUES TINTO SECO 750ML,17.29,14.99,18/09,20/09,BEBIDAS,5517,0,,
42391,SAB FLOR DE YPE FLOR FRESIA E PESSEGO 85G,1.99,1.49,15/09,21/09,HIGIENE CORPORAL,3649,0,,
42392,SAB FLOR DE YPE FLOR DE GARDENIA E ARGAN 85G,1.99,1.49,15/09,21/09,HIGIENE CORPORAL,3649,0,,
42393,SAB FLOR DE YPE FLOR ROSA BRANCA 85G,1.99,1.49,15/09,21/09,HIGIENE CORPORAL,3649,0,,
42409,DESOD AERO DOVE MEN INVISIBLE DRY PROMO 200ML,21.29,18.99,17/09,17/10,HIGIENE CORPORAL,1484,0,,
42414,FRALDA PANDA HIPER XXG C/40UND,45.99,39.98,20/09,20/09,INFANTIS,5261,0,,
42415,FRALDA PANDA HIPER XG C/50UND,45.99,39.98,20/09,20/09,INFANTIS,5261,0,,
42557,SAND IPANEMA CLAS FEM PTO/PTO 37/8 09064,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
42676,CR PENT SALON LINE KIDS CACHINHOS ACAI 1K,48.79,36.99,20/09,20/09,CUIDADOS COM O CABELO,2577,0,,
42677,CR PENT SALON LINE KIDS CACHINHOS MANGA 1K,48.79,36.99,20/09,20/09,CUIDADOS COM O CABELO,2577,0,,
42678,CR PENT SALON LINE KIDS CACHINHOS UVA + MELANCIA 1K,48.79,36.99,20/09,20/09,CUIDADOS COM O CABELO,2577,0,,
42757,TINT CR COR TON 2.1 JABUTICABA 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
42841,AMAC DOWNY BRISAS SUAVE LV500ML PG450ML,16.29,14.39,21/08,20/09,LIMPEZA,5310,0,,
43125,SAND IPANEMA CLASSICA INF AI071 LIL N23 A 32,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43172,SH TRESEMME BLINDAGEM ANTIUMIDADE 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,1,,
43173,CR TRAT TRESEMME BLINDAGEM ANTIUMIDADE 400ML,34.29,19.99,25/08,30/09,CUIDADOS COM O CABELO,1687,1,,
43174,COND TRESEMME BLINDAGEM ANTIUMIDADE 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,1,,
43180,SAND IPANEMA CLASSICA FEM BR/RS AS244,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43285,SH TRESEMME BRILHO LAMELAR 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,0,,
43286,COND TRESEMME BRILHO LAMELAR 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,0,,
43287,SH SEDA TOQUE DE SEDA 300ML,16.49,12.99,17/09,17/10,CUIDADOS COM O CABELO,2475,0,,
43288,COND SEDA TOQUE DE SEDA 250ML,17.59,13.99,17/09,17/10,CUIDADOS COM O CABELO,2477,0,,
43289,CR PENT SEDA TOQUE DE SEDA 300ML,13.99,11.99,17/09,17/10,CUIDADOS COM O CABELO,1369,0,,
43416,MINI SORV KIBON PACOQUITA CX 92G,15.99,9.90,03/09,30/09,FRIOS,5088,0,,
43474,SAND IPANEMA CLAS FEM BRANCA 35/39 20746,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43475,SAND IPANEMA CLAS FEM ROSA/COBRE 39/40 BD960,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43476,SAND IPANEMA CLAS FEM VERMELHA/PEROLADO 39/40 BP039,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43477,SAND IPANEMA CLAS FEM AZUL/PEROLADO 39/40 BP040,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43478,SAND IPANEMA CLAS FEM AZUL/METALIZADO 39/40 BP042,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43479,SAND IPANEMA CLASSICA MASC BP045 MA/MA N37 A 42,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43480,SAND IPANEMA CLASSICA MASC BP047 BE/VE N37 A 42,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
43528,FRALDA HUGGIES T PROT MEGA P L38P36,44.39,34.99,20/09,20/09,INFANTIS,5366,0,,
43529,FRALDA HUGGIES T PROT MEGA M L36P34,44.39,34.99,20/09,20/09,INFANTIS,5366,1,,
43530,FRALDA HUGGIES T PROT MEGA G L30P28,44.39,34.99,20/09,20/09,INFANTIS,5366,0,,
43531,FRALDA HUGGIES T PROT MEGA XG L28P26,44.39,34.99,20/09,20/09,INFANTIS,5366,0,,
43532,FRALDA HUGGIES T PROT MEGA XXG L26P24,44.39,34.99,20/09,20/09,INFANTIS,5366,0,,
43578,SPRAY TRESEMME SELANTE IMPERMEABILIZANTE 180ML,57.69,29.99,25/08,30/09,CUIDADOS COM O CABELO,0,1,,
43602,FRALDA PANDA HIPER G C/60UND,45.99,39.98,20/09,20/09,INFANTIS,5261,0,,
43645,SAND IPANEMA CLAS INF BD824 ROS/PERO N 23 32,10.99,9.99,18/09,04/10,CALCADOS,1097,0,,
